"country_code","description","title","id","company","adref","location","created"
"sg","Join our dynamic Digital Experience team to elevate the Ascott hospitality journey through our Ascott Star Rewards mobile app and website. As a Product Manager, you will lead the development and optimization of digital touchpoints that enhance guest experiences and drive measurable business impact. What You'll Do Drive the end-to-end product lifecycle for the Ascott mobileapp and website - from strategy and ideation to delivery and iteration. Define and execute product strategies androadmaps al…","Product Manager-SD","5581682320","","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4MTY4MjMyMCIsInMiOiJ1a3FiYkpQMDhCR0NRLVhMYmxjSDhRIn0.-onmOBqv-JbOa7Qzb1QBr9vIXHg-Qr9JZrIviOLMIU4","Singapore","2026-01-13T12:18:01Z"
"sg","Responsibilities • Build, test, and maintain data pipelines andtransformation workflows on CapitaLand's Enterprise Data Platform (EDP) • Support data integration and processing tasks forcross-functional business projects • Perform data quality validation and troubleshooting toensure data reliability and consistency • Assist in the preparation of datasets and documentation tosupport analytical and operational needs • Collaborate with team members to improve platformscalability, automation, and b…","Data Engineer-SD","5581682316","","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4MTY4MjMxNiIsInMiOiJ1a3FiYkpQMDhCR0NRLVhMYmxjSDhRIn0.QbJ1CBgyhuq3SOgU7URekXhEmVeUJUGWoKOTjqLMlmU","Singapore","2026-01-13T12:18:01Z"
"sg","Should have 8 years of experience in IT Infrastructure Services Develop and maintain PowerShell or other scripting solutions for automation and system management tasks. Hands on Experience with AWS GCC (Government Cloud) for cloud infrastructure management and security compliance. Should have Experience in scripting languages such as PowerShell, Ansible, VBScript, or batch scripting. Must have relevant certifications such as AWS or Azure and having hands on experience with cloud platforms such …","IT Infrastructure Engineer","5581682323","","eyJhbGciOiJIUzI1NiJ9.eyJzIjoidWtxYmJKUDA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTgxNjgyMzIzIn0.FC0NthJn9xNdDsmcI63oqDAR24oxNVrmLujdsKAGz60","Singapore","2026-01-13T12:18:01Z"
"sg","As a Process Integration & Yield Enhancement Engineer of Micron, you will be responsible for driving manufacturing performance through systematic variability reduction across assembly and test. You will leverage statistical analysis and advanced data analytics to rapidly identify yield improvement opportunities and support timely, accurate production issue resolution. Through daily analysis of inline, alarm, electrical test, and experimental data, you will enable best-in-class yield, quality an…","Process Integration Engineering - Yield Enhancement Engineer","5581682296","","eyJhbGciOiJIUzI1NiJ9.eyJzIjoidWtxYmJKUDA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTgxNjgyMjk2In0.bba6dv8Ul02gzuUSSyUKfIh8PNdFXmWZwZ7znXqHob4","Singapore","2026-01-13T12:18:00Z"
"sg","Job title: Accounting Receivables Executive (Job ID: 20017) -CK Location : Central Basic  AWS  VB Job responsibilities: 1. Financial Support : Assisting with monthly closing and maintaining accurate financial record 2. Assisting with yearly external audit and stock-take 3. Reporting: Preparing reports on AR aging, collection status, cashflow forecast 4. Updating bank books and bank reconciliation 5. Reconciliation of AR and ensure all receipts are recorded 6. Updating monthly exchange rate 7. U…","Accounting Receivables Executive - CK","5581682235","","eyJhbGciOiJIUzI1NiJ9.eyJzIjoidWtxYmJKUDA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTgxNjgyMjM1In0.P0zMmPuAJhXnD36ceG802ZJkgmw_NQWDDN1DHCcOLFA","Singapore","2026-01-13T12:18:00Z"
"sg","Micron is a global leader in memory and storage solutions, enabling transformative technology that enriches life for all. With over 40 years of innovation, Micron plays a pivotal role in the data-driven economy, where memory and storage are strategic differentiators. We are committed to sustainability, employee well-being, and community support, and we foster a culture of inclusion, collaboration, and continuous improvement. Job Summary Main Responsibilities: Hands-on data visualization and cha…","Engineer, New Product Introduction","5581682243","","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4MTY4MjI0MyIsInMiOiJ1a3FiYkpQMDhCR0NRLVhMYmxjSDhRIn0.fwxF23THFfkY3HGeOwlya9OBENnVkcItJ2Vo_HhVeIw","Singapore","2026-01-13T12:18:00Z"
"sg","The Integration Architect will play a crucial role in designingand implementing the architecture to support the company's business strategyand objectives. This combined role requires a deep understanding of enterprisesystems, integration strategies, and best practices in architecture frameworks.The successful candidate will ensure that the enterprise's IT infrastructure isscalable, secure, and aligned with the company's business needs. Key Responsibilities: Design and implement integration stra…","Integration Architect-SD","5581682238","","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4MTY4MjIzOCIsInMiOiJ1a3FiYkpQMDhCR0NRLVhMYmxjSDhRIn0.yqQzOixZNNgPtO3Vxrm2m3AY7-SpOx3Lng-U4KsLkE4","Singapore","2026-01-13T12:18:00Z"
"sg","About our group: Seagate Research Group (SRG) drives innovation by combining Seagate's deep technical expertise, world-class manufacturing, and cutting-edge research. Our mission is to explore transformative technologies that shape the rapidly growing datasphere. Within SRG, Applied AI Research team applies advanced Machine Learning (ML) methods to accelerate Seagate's next-generation projects, products, and processes. About the role - you will: As a Data Scientist or AI/ML Engineer to build st…","Data Scientist","5581682246","","eyJhbGciOiJIUzI1NiJ9.eyJzIjoidWtxYmJKUDA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTgxNjgyMjQ2In0.anCI5i74BNEZGy2KzRs4P2Lwn-jzNX0IoYS95W3rcRA","Singapore","2026-01-13T12:18:00Z"
"sg","About the Role : We are seeking an experienced International Marketing Director to lead global market expansion for our manufacturing business. You will design and execute cross-border marketing strategies, drive brand penetration in overseas markets (e.g., APAC, Europe, Americas), and align marketing initiatives with production & sales teams to boost international revenue growth. Key Responsibilities : Develop regional marketing plans (product positioning, pricing, promotion) tailored to globa…","International Marketing","5581682308","","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4MTY4MjMwOCIsInMiOiJ1a3FiYkpQMDhCR0NRLVhMYmxjSDhRIn0.9QiJZgGpm8pc-iORcO5smVW55M3vvBNgao5dfdmEC-s","Singapore","2026-01-13T12:18:00Z"
"sg","Micron is a global leader in memory and storage solutions, enabling transformative technology that enriches life for all. With over 40 years of innovation, Micron plays a pivotal role in the data-driven economy, where memory and storage are strategic differentiators. We are committed to sustainability, employee well-being, and community support, and we foster a culture of inclusion, collaboration, and continuous improvement. Job Summary Main Responsibilities: Work proactively to solve problems …","Engineer, Metrology & Real Time Defects Analysis","5581682292","","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4MTY4MjI5MiIsInMiOiJ1a3FiYkpQMDhCR0NRLVhMYmxjSDhRIn0.3Bv7iw098d9aaO0cjjmEfckInCl0AQqBbaC-G4PmVAg","Singapore","2026-01-13T12:18:00Z"
"sg","About Micron Micron is a global leader in memory and storage solutions, enabling transformative technology that enriches life for all. With over 40 years of innovation, Micron plays a pivotal role in the data-driven economy, where memory and storage are strategic differentiators. We are committed to sustainability, employee well-being, and community support, and we foster a culture of inclusion, collaboration, and continuous improvement. Job Summary Main Responsibilities: Responsibilities and T…","Engineer, Real Time Defect Analysis","5581682273","","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4MTY4MjI3MyIsInMiOiJ1a3FiYkpQMDhCR0NRLVhMYmxjSDhRIn0.t3fNvh1hrzvO6gmPeKl9-CFVn2X2kKJWKkCVEHURXiM","Singapore","2026-01-13T12:18:00Z"
"sg","Responsibilities Oracle Fusion Cloud Design and develop technical solutions within the Oracle Fusion ERP environment to support business requirements. Perform technical configuration, customization, and integration of Oracle Fusion ERP modules with external systems. Develop and maintain technical documentation, including design specifications, test plans, and user guides. Provide technical support and troubleshooting for Oracle Fusion ERP-related issues. Participate in system testing, including…","Oracle Fusion Cloud-SD","5581682279","","eyJhbGciOiJIUzI1NiJ9.eyJzIjoidWtxYmJKUDA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTgxNjgyMjc5In0.6FjBwOFNN_U_tcCK-9SELgC8t-mMVRFXrjOuSoXHXb4","Singapore","2026-01-13T12:18:00Z"
"sg","About Micron Micron is a global leader in memory and storage solutions, enabling transformative technology that enriches life for all. With over 40 years of innovation, Micron plays a pivotal role in the data-driven economy, where memory and storage are strategic differentiators. We are committed to sustainability, employee well-being, and community support, and we foster a culture of inclusion, collaboration, and continuous improvement. Job Summary Main Responsibilities: As a Yield Enhancement…","Engineer, Yield Enhancement","5581682272","","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4MTY4MjI3MiIsInMiOiJ1a3FiYkpQMDhCR0NRLVhMYmxjSDhRIn0.0EvcgCAwDV7fn03XmDBX16HOlzTW0aubZQ04SjwVd6w","Singapore","2026-01-13T12:18:00Z"
"sg","Micron is a global leader in memory and storage solutions, enabling transformative technology that enriches life for all. With over 40 years of innovation, Micron plays a pivotal role in the data-driven economy, where memory and storage are strategic differentiators. We are committed to sustainability, employee well-being, and community support, and we foster a culture of inclusion, collaboration, and continuous improvement. Job Summary Main Responsibilities: Technical Responsibilities include,…","Engineer, Yield Enhancement","5581682303","","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4MTY4MjMwMyIsInMiOiJ1a3FiYkpQMDhCR0NRLVhMYmxjSDhRIn0.ujs5pIY8YxdSoryLolm8icLcGjOZ5TkNfaMSicblkHU","Singapore","2026-01-13T12:18:00Z"
"sg","Responsibilities Effectively lead and mentor subordinates, including marine engineers and field engineers, in executing tasks and projects related to marine engineering. Supervise and guide designer/draughtsman on the required technical drawings. Coordinate, attend project meetings and interface with clients and vendors to address client's needs and expectations. Prepare detailed technical method statements, drawings, and integrated service and equipment solutions to meet project requirements. …","Senior Marine Engineer and Tender Engineer","5581682168","","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4MTY4MjE2OCIsInMiOiJ1a3FiYkpQMDhCR0NRLVhMYmxjSDhRIn0.qDEN35MNkP_bQzs5e_U7HmKWzMimuUU8eoce5bRsocc","Singapore","2026-01-13T12:17:59Z"
"sg","Plans / Defines the design deliverables (referring to the contract), design sequencing & stages Defines production schedule & personnel requirements (with Planner, input from Design Coord.) Plans, checks, monitors & reports on design progress (with Planner, input from Design Coord.) Oversees design efficiency and hours utilization. Set freeze dates and major revision issue dates (e.g. 30%/IFD, 60%, 90%/IFT, IFC) Revision control management is properly executed (incl. drawings stat using, rack m…","Design Manager","5581682169","","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4MTY4MjE2OSIsInMiOiJ1a3FiYkpQMDhCR0NRLVhMYmxjSDhRIn0.40-fYLxbgW9AWMYQKdy5DM2lQ0k5CcmX9QqL0t6TjNQ","Singapore","2026-01-13T12:17:59Z"
"sg","Innovative Technology and Industry Leadership Opportunities to work on outstanding technologies on logistics solutions About Our Client A global enterprise client with deep roots in Singapore, known for its expansive international presence, diversified operations, and strong focus on logistics, infrastructure, and innovation Job Description Work closely with business teams to define challenges, conduct root-cause analysis, and propose scalable AI/ML solutions or design A/B testing experiments .…","Data Scientist","5581682137","","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4MTY4MjEzNyIsInMiOiJ1a3FiYkpQMDhCR0NRLVhMYmxjSDhRIn0.TjZAZ11XoXTgciGIEEsB68pXFCNSrAiITlnwLg4xkhU","Singapore","2026-01-13T12:17:59Z"
"sg","Salary: Up to $4.8k (Subject to experience) Work Location: Eunos Working hours: 5 days, 9am - 5.30pm Key Duties: Create and present designs through space plans, concept boards, 3D visuals, and drawings. Source for furniture, materials, lighting, and finishes to match design intent. Manage timelines, budgets, and coordinate with contractors and consultants. Conduct regular site visits, along with constant up-to-date industry trends, materials, and regulations. Key Requirement: Min. O Level or re…","Junior Interior Designer I Commercial Site | Up to $4.8k | 5 Days | Eunos | NX","5581682194","","eyJhbGciOiJIUzI1NiJ9.eyJzIjoidWtxYmJKUDA4QkdDUS1YTGJsY0g4USIsImkiOiI1NTgxNjgyMTk0In0.R9nPvNdDqARUJ-rjIMl3d7Z0sSs0Nf6fVt7o18m1ZDw","Singapore","2026-01-13T12:17:59Z"
"sg","Salary: Up to $3200 Working Hours: Monday - Friday, Office Hours Key Duties: Provide first-level Information System (IS) helpdesk support to users Assist in maintaining and supporting company IT systems and applications Troubleshoot hardware, software, and system-related issues Escalate complex technical issues to relevant teams when required Support daily IT operations to ensure operational effectiveness and efficiency Requirements: Nitec in Information Technology, Computer Science, Informatio…","Service Desk Operator| Up to $3200 AWS| Jurong| 5 Days -XY","5581682129","","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4MTY4MjEyOSIsInMiOiJ1a3FiYkpQMDhCR0NRLVhMYmxjSDhRIn0.Bpel7i-jBmAy6PAYryD29tJt6x5AN7zxKhrYbRX4hCY","Singapore","2026-01-13T12:17:59Z"
"sg","Key Duties and Responsibilities Greet visitors and clients in a friendly and professional manner. Answer and redirect phone calls. Maintain a tidy reception area and visitor log. Monitor and order office supplies, including stationery and pantry items. Coordinate office repairs and liaise with suppliers or service providers. Assist in renewing office licenses and certificates (e.g., fire extinguisher). Support HR with employee claims (maternity, medical, etc.) and HR records. Assist in preparin…","Admin Assistant","5581682211","","eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUszYWJwUDA4QkdfQ2VpTGRkSm95USIsImkiOiI1NTgxNjgyMjExIn0.5_4vzI1wqJFbj7shcTiMmgv9-tyCvpRoGkF2MWT7fNw","Singapore","2026-01-13T12:17:59Z"
"sg","Serve as the regional technical authority, supporting customer operations Be the go-to technical expert for semiconductor test solutions About Our Client A global technology leader in semiconductor test solutions, this company develops and manufactures advanced automated test equipment used by the world's top chipmakers. With a strong focus on innovation, precision engineering, and high-volume manufacturing reliability, it supports customers across logic, memory, and high-performance computing …","Senior Technical Support Engineer","5581682187","","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4MTY4MjE4NyIsInMiOiJtSzNhYnBQMDhCR19DZWlMZGRKb3lRIn0.RUDLsjUOzLc7q-FmeBjtOMWBVSCY1xpqsAc9Lu0-KYE","Singapore","2026-01-13T12:17:59Z"
"sg","Competitive salary and employee benefits. Performance-based variable bonus. About Our Client Our client is a reputable global MNC. They are for seeking for a strategic and analytical Category Sourcing Manager to lead direct spend sourcing initiatives across the apparel categories. Job Description Manage end-to-end documentation processes for international shipments of mining commodities (e.g., copper, cobalt, iron ore, etc.) Ensure timely preparation, accuracy and completeness of all trade docu…","Category Sourcing Manager (Direct Sourcing)","5581682178","","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4MTY4MjE3OCIsInMiOiJtSzNhYnBQMDhCR19DZWlMZGRKb3lRIn0.apP0l9cosFoHqwe-5GAQ2Ikq0CF8yXGudBXtN33vrYo","Singapore","2026-01-13T12:17:59Z"
"sg","Key Responsibilities Perform analysis, design, development, and maintenance of Pega PRPC applications across multiple versions (5.x to 8.x). Support the Pega implementation lifecycle, including installation, configuration, development, and deployment activities. Participate in and support Pega upgrade initiatives, including legacy-to-current version migrations. Design and develop integration components, including REST services, SQL connectors, authentication services, email listeners, and SSO/L…","Principal Pega PRPC Technical Specialist (CSA / CSSA)","5581682208","","eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUszYWJwUDA4QkdfQ2VpTGRkSm95USIsImkiOiI1NTgxNjgyMjA4In0.gT-suB9v3y81S36kea-mUt7PqOKp3wfnnixf6rNlEME","Singapore","2026-01-13T12:17:59Z"
"sg","Great employee benefits, work culture and career development opportunities. Exciting business growth trajectory for APAC region. About Our Client Our client is a leading organization in the industrial manufacturing and energy sector, seeking a seasoned supply chain leader to oversee procurement, warehouse, logistics and supplier quality across the APAC region. Job Description Develop and implement regional procurement, logistics and supply chain strategies that support business growth and enhan…","Senior Manager, Supply Chain APAC (Industrial Manufacturing)","5581682209","","eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUszYWJwUDA4QkdfQ2VpTGRkSm95USIsImkiOiI1NTgxNjgyMjA5In0.6UicuLXBJelATlE6sQX_IktPBEt9-dtg8nyC6cBEIAo","Singapore","2026-01-13T12:17:59Z"
"sg","Work closely with prospects to identify their technical and business needs Apply your knowledge to propose solutions Provide comprehensive written proposals to drive and motivate the prospects. Deliver structured proof-of-concept engagements to customers from conception through successful delivery Create appropriate technical demos in support of proposals that showcase how the solution could address customer's needs Identify new opportunities to provide a greater value to customers through expa…","Account Manager (IT Sales)","5581682139","","eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUszYWJwUDA4QkdfQ2VpTGRkSm95USIsImkiOiI1NTgxNjgyMTM5In0.XUT4nBsgmtxvA9MrrlkOeSvjXmoewqdLdlSOUf9WG_I","Singapore","2026-01-13T12:17:59Z"
"sg","Shipping Documentation Executive Woodlands Link $2,800 - $3,300 5 days Mon to Fri Working time: 8.30am to 5.30pm Job Responsibilities: Prepare full set of shipping documents such as BL, Commercial Invoice, Packing list, Insurance, Custom Forms, COO etc. (For LC shipment, sea shipment & air shipment) Apply SFA Export Health Cert & Free Sale Cert Arrange courier of samples and documents Prepare shipping marking Ensure all outbound shipping documentation process in a timely and complies with custo…","6723 - Shipping Documentations Executive","5581682113","","eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUszYWJwUDA4QkdfQ2VpTGRkSm95USIsImkiOiI1NTgxNjgyMTEzIn0.TyVMLadCcFvWziFiWY1-bL0tSccyvnxH2BQZUm0XOWI","Singapore","2026-01-13T12:17:58Z"
"sg","Role: System Application Engineer [ Electrical ] 5 Days Per Week SG Office: Jurong East - Tradehub 21 [ Travelling within SG is required ] Entitled 14 Days AL  $500 Medical Benefits  Performance Bonus Physical Interview is Required For This Role Key Responsibilities Design and improve X-ray scan systems for car park surveillance system or scanning system in Airport or Checkpoint, including building prototypes and testing new designs. Write manufacturing and test procedures for equipment. Instal…","6723 - System Application Engineer (Electrical) [Travel Globally | FPGA / DSP / MCU]","5581682096","","eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUszYWJwUDA4QkdfQ2VpTGRkSm95USIsImkiOiI1NTgxNjgyMDk2In0.4OxfQlMC3XtotBSd9eHZMGABFy-T6fi_x04MDx6dS84","Singapore","2026-01-13T12:17:58Z"
"sg","The Role Provide nursing leadership under the general direction of the Director of Nursing or Deputy Director of Nursing, in the effective delivery of optimal clinical care. Apply nursing strategies and lead operational implementation of those strategies. Responsible for staff development and professional growth of nurses to deliver safe, competent and specialized patient care of the highest quality. Engage in systems-level thinking and its application to a variety of situations and contexts. L…","Assistant Director of Nursing","5581682120","","eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUszYWJwUDA4QkdfQ2VpTGRkSm95USIsImkiOiI1NTgxNjgyMTIwIn0.PHzG7B-EcVh-9OdSYPRIXOyxjs-7F9msd12DcG6BNdI","Singapore","2026-01-13T12:17:58Z"
"sg","Your role Do you want to design and build attractive digital products and services? Do you want to play a key role in transforming our firm into an agile organization? At UBS, we re-imagine the way we work, the way we connect with each other - our colleagues, clients and partners - and the way we deliver value. Being agile will make us more responsive, more adaptable, and ultimately more innovative. We're looking for a highly experienced Temenos T24/Transact Engineer to: develop and modify T24 …","Software Engineer","5581682050","","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4MTY4MjA1MCIsInMiOiJtSzNhYnBQMDhCR19DZWlMZGRKb3lRIn0.MflkxlbeMj0mUL1o0g5rkXk3J2e1ry_DOD2SXQUfSlc","Singapore","2026-01-13T12:17:58Z"
"sg","Lead AI Solution Architect We are seeking a Lead AI Solution Architect to drive the design and integration of enterprise AI solutions across platforms, business systems, and cloud environments. You will translate business needs into scalable, secure, and production-ready AI architectures. Key Responsibilities Design end-to-end AI solutions spanning data pipelines, model deployment, orchestration, and system integration Lead enterprise AI platform development, including agent-based workflows, to…","Lead AI Solution Architect","5581682064","","eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUszYWJwUDA4QkdfQ2VpTGRkSm95USIsImkiOiI1NTgxNjgyMDY0In0.G6Rwv4y6PEHEkrIShk49uxaZUit3Rg75A6-2WzT5YTQ","Singapore","2026-01-13T12:17:58Z"
"sg","Meta is at the forefront of a transformative change in its business and technology, and our research teams are driving this evolution. As a Research Scientist at Meta, you will have the opportunity to work on crucial projects and initiatives that have never been done before, helping to advance the way people connect around the world. You will be responsible for proactively identifying and driving changes as needed for your assigned codebase, product area, and/or systems, building strong cross-f…","Research Scientist, Machine Learning (PhD)","5581682111","","eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUszYWJwUDA4QkdfQ2VpTGRkSm95USIsImkiOiI1NTgxNjgyMTExIn0.ZnvJvnbuOs8h07dVgTVKayn_aP3ZvXA_yVIb4tqh7NU","Singapore","2026-01-13T12:17:58Z"
"sg","Job Summary We are looking for a Lead Product Manager to join a leading technology organization. This role will drive end-to-end product strategy and delivery across complex digital transformation initiatives. You will define vision and roadmap, guide multi-disciplinary teams, and work closely with senior stakeholders to deliver impactful, citizen- and business-focused technology solutions. Mandatory Skill-set Bachelor's degree in Business, Engineering, Computer Science, or related discipline; …","Lead Product Manager (Digital Transformation) (JD10628)","5581682097","","eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUszYWJwUDA4QkdfQ2VpTGRkSm95USIsImkiOiI1NTgxNjgyMDk3In0.uvV3jdoFYuoa27qf5STgugvNCYqQp5kpArgsFkvRc8k","Singapore","2026-01-13T12:17:58Z"
"sg","Responsibilities: Ensuring that the product presentation area is clean and organized Stocking shelves with products Reporting complaints, problems and discrepancies to the sales manager Any other ad-hoc duties as assigned Requirements: Willing to travel around supermarkets (NTUC, Giant, Sheng Shiong, etc) Have an eye for details Creative on product presentation to improve customers engagement Able to start short notice Other information: Basic salary $2200 Transport allowance $300 Entitled to i…","Sales Associate / Merchandiser x2 | Retail Food","5581682116","","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4MTY4MjExNiIsInMiOiJtSzNhYnBQMDhCR19DZWlMZGRKb3lRIn0.VsV4WVo385SCkNRf2wn0_NcL7K9SFAjkFZ3-NkdKPQo","Singapore","2026-01-13T12:17:58Z"
"sg","YOUR IMPACT _________ The Regional Retail Excellence Manager plays a key role in driving and animating the retail excellence, from retail education to retail performance strategy in Travel Retail Asia Pacific (TR APAC). As the retail excellence expert, you will be responsible to strengthen retail capabilities with retail population and enhance the retail performance and operations across all touchpoints, managing key performance indicators to enhance the operational efficiency and financial per…","Regional Retail Excellence Manager, Travel Retail APAC","5581682099","","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4MTY4MjA5OSIsInMiOiJtSzNhYnBQMDhCR19DZWlMZGRKb3lRIn0.8OM7an5gCSjC-nOTJcx5Tdldgwa2_KPYkTeZBS_5s0Y","Singapore","2026-01-13T12:17:58Z"
"sg","Key Responsibilities Supply Chain Data Analysis and Interpretation Analyze large and complex datasets from ERP, MES, and LIMS systems to identify trends, patterns, and actionable insights for improving demand forecasting Model Development for Supply Chain Optimization Develop and validate predictive models and algorithms for demand sensing, capacity planning, lot traceability, and risk mitigation across global pharmaceutical Cross-Functional Collaboration Work closely with manufacturing, qualit…","Principal Supply Chain Analytics Lead","5581682017","","eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUszYWJwUDA4QkdfQ2VpTGRkSm95USIsImkiOiI1NTgxNjgyMDE3In0.Ipx3UebVrhKDgGmapRS-kK1WqRstyICnnnf77ay0U8s","Singapore","2026-01-13T12:17:57Z"
"sg","Job Description Summary We believe that challenges are best solved together. That's why, when you join us, you become part of a diverse and global community of problem-solvers. You'll find an unexpected mix of people who bring their unique expertise to build trust in society and tackle important issues. Here, we welcome and encourage you to lead with value and inspiration, question and challenge assumptions, as well as embrace new opportunities to deliver quality outcomes in exciting and unexpe…","Risk Services -Technology - Risk Services (Cybersecurity - Penetration Testing/Red Teaming) Associate","5581681921","","eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUszYWJwUDA4QkdfQ2VpTGRkSm95USIsImkiOiI1NTgxNjgxOTIxIn0.3L-43G3RVlH_DqScTnqpY9GiAT_V8Kb87ytC4MupPSk","Singapore","2026-01-13T12:17:56Z"
"sg","My client is seeking a Machine Learning / AI Engineer to design, develop, and deploy cutting-edge AI solutions that solve complex business challenges. The ideal candidate will have strong technical expertise in machine learning algorithms, data engineering, and model deployment, combined with the ability to translate business needs into scalable AI applications. Key Responsibilities Model Development: Design, train, and optimize machine learning models for predictive analytics, natural language…","Expression of Interest- Machine Learning/ AI Engineer","5581681898","","eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUszYWJwUDA4QkdfQ2VpTGRkSm95USIsImkiOiI1NTgxNjgxODk4In0.F42PgGGTRLnAzhlZ6cE4loK3BB6n0XDEZgrEskfm5SE","Singapore","2026-01-13T12:17:56Z"
"sg","Job Description Our interdisciplinary team combines the best techniques from deep learning, reinforcement learning and systems neuroscience to build general-purpose learning algorithms and apply these to medicine and healthcare. We have already made a number of high profile breakthroughs towards building artificial general intelligence for medicine. In this role, you will help accelerate development and deployment of multimodal and multi-agent conversational AI systems. You'll work with a globa…","Senior Software Engineer, Medical AI, Google DeepMind","5581681929","","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4MTY4MTkyOSIsInMiOiJtSzNhYnBQMDhCR19DZWlMZGRKb3lRIn0.AAS-uLhf1_RpkyC7eeBdp29RtvwfjkfUlYBPuARhAr0","Singapore","2026-01-13T12:17:56Z"
"sg","We are looking for Senior Supervisors with strong leadership capability and operational judgment to oversee teams, drive performance, and support business objectives. This role is designed for experienced leaders with the potential to progress into management and executive-level positions . The successful candidate will demonstrate accountability for results, the ability to develop people, and the mindset to operate beyond day-to-day supervision. Key Responsibilities Lead and develop teams to a…","SENIOR SUPERVISOR","5581681950","","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4MTY4MTk1MCIsInMiOiJtSzNhYnBQMDhCR19DZWlMZGRKb3lRIn0.OxTMAB144DADTpvZ2mgccU6_rxqOQELm0zsVBuxNRZo","Singapore","2026-01-13T12:17:56Z"
"sg","About TikTok TikTok is the leading destination for short-form mobile video. At TikTok, our mission is to inspire creativity and bring joy. TikTok's global headquarters are in Los Angeles and Singapore, and we also have offices in New York City, London, Dublin, Paris, Berlin, Dubai, Jakarta, Seoul, and Tokyo. Why Join Us Inspiring creativity is at the core of TikTok's mission. Our innovative product is built to help people authentically express themselves, discover and connect - and our global, …","Recommendation Algorithm Engineer-TikTok Algorithm","5581681910","","eyJhbGciOiJIUzI1NiJ9.eyJzIjoibUszYWJwUDA4QkdfQ2VpTGRkSm95USIsImkiOiI1NTgxNjgxOTEwIn0.jlgir8e_uPqwys80IrRU8QNDtCCRtQJkp3YwB-U72Ds","Singapore","2026-01-13T12:17:56Z"
"sg","About Micron Micron is a global leader in memory and storage solutions, enabling transformative technology that enriches life for all. With over 40 years of innovation, Micron plays a pivotal role in the data-driven economy, where memory and storage are strategic differentiators. We are committed to sustainability, employee well-being, and community support, and we foster a culture of inclusion, collaboration, and continuous improvement. Responsibilities and Tasks: Work proactively to problem s…","Engineer, Metrology","5581681853","","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4MTY4MTg1MyIsInMiOiJtSzNhYnBQMDhCR19DZWlMZGRKb3lRIn0.9c4UxiG-aG0mzrV6MNNsBnbfRP7oKXJnRNLn1eZ4bwk","Singapore","2026-01-13T12:17:55Z"
"sg","Job Description: Set up of the Warehouse as and when is necessary. Manage the spare parts receiving and inventory levels . Monthly and Weekly reporting comprising analysis of expenditure on spare parts . Implement & monitor spare parts management processes and procedures . Work closely with O&M team to ensure BHS system spare parts are captured in the RSP list. Ensure cleanliness and optimum space management within warehouse . Develop and implement improvements in procedures, inclusive of safet…","Warehouse Manager","5581681877","","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4MTY4MTg3NyIsInMiOiJtSzNhYnBQMDhCR19DZWlMZGRKb3lRIn0.6e3n8k-xNCoOkjetx69PFjSzhgOE4MLV0wAua9AX9ys","Singapore","2026-01-13T12:17:55Z"
